epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,-0.004888111946325657,0.0,0.003874455024943657,0.9950994102982498,0.004953255714482019,0.002652198330590161,0.0,0.002122596671528587,1.0026624348712974,0.024128234167812956,0.3694064266587325,0.5369578397155451,0.3670146044261267,1.0
2,-0.009283530307117593,0.0003378552342306884,0.007812809341835703,0.9901324214767789,0.007298852759793251,0.042310568605218424,-5.177037951342722e-05,0.033912472062547994,1.0451353590939574,0.040948763931142884,0.42656203510859864,0.5602801686030926,0.3892825439097077,0.9991862475841725
3,-0.054690328621523676,-0.09134052862323583,0.06291591625397264,0.9283702458042121,0.028811736784634667,-0.1811981966783589,-0.7090426700651565,0.4070517570118173,0.7597622476784966,0.4431288486587386,0.542621243677477,0.5899245071624829,0.43881023483773673,0.8997863899908453
4,-0.07391955818032403,-0.14604309892720052,0.08944633253094172,0.8239257489191112,0.0957011848007247,-0.27873890907088716,-0.5061302972037549,0.3297051162204838,0.31704512748422814,0.4716552554146096,0.6047009818506397,0.4844892812105927,0.4630203022156299,0.5080459770114942
5,-0.05832378800982453,-0.11024884394210575,0.06936294126462417,0.6635464675040571,0.13046485702183166,-0.14771912608482884,-0.19875891184316488,0.1588255512526367,0.08999909009089367,0.27449551133813255,0.6189155013388873,0.2731155030290992,0.4512846961740435,0.19580917505848847
6,-0.02003861839310693,-0.02295106592818026,0.020597088930751545,0.4859038507021816,0.04132743510456896,-0.033876611940045535,-0.01910496270677945,0.030780236675253012,0.02572409987432896,0.034896110815130534,0.6140880690270752,0.03414252736614789,0.2010524007893006,0.01865527413284508
7,-0.005493201681515387,-0.00011056305160582093,0.004341571063887677,0.26750268346869815,0.00021431296603971185,-0.006270692522466167,-0.00016667361140047503,0.004981757756980807,0.0,0.00032773453502662846,0.6283769711395418,0.00032014726774316185,0.009732360097323601,0.0001627504831654969
8,-0.0008663119452540067,0.0,0.0006817378202933884,0.09269164675340001,0.0,-0.0007552293913919107,0.0,0.0005957538994800693,0.0,0.0,0.6336358226718238,0.0,0.0,0.0
9,-7.990479002905423e-05,0.0,6.280574151668014e-05,0.26964842691898183,0.0,-9.154295653235281e-05,0.0,7.221259387637204e-05,0.0,0.0,0.634282951502529,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
47,-9.945993256616572e-06,-2.725538293813028e-05,1.362769146906514e-05,0.0,5.45092802049549e-05,-7.6285797110294e-06,-2.083420142505938e-05,1.041710071252969e-05,0.0,4.1667534740307094e-05,0.6343796489140137,4.068679306697046e-05,1.0,2.0343810395687112e-05
48,-6.962195279631601e-05,-8.176614881439084e-05,7.220501699407465e-05,0.0,0.0001635011036324495,-5.3400057977205804e-05,-6.250260427517813e-05,5.5322166763046416e-05,0.0,0.0001249869805228622,0.6343647723891699,0.00012204548228306414,0.42857142857142855,6.1031431187061336e-05
49,-0.00012929791233601544,-0.00019078768056691198,0.00014237675416377485,0.0,0.00038144020924720055,-9.917153624338221e-05,-0.00014583940997541563,0.00010902600192589383,0.0,0.00029159984170294305,0.6343796489140137,0.00028473804100227795,0.5384615384615384,0.00014240667276980978
50,-0.00028843380444188056,-0.0004905968928863451,0.00033143378855709046,0.0,0.0009804188567226777,-0.00022122881161985261,-0.0003750156256510688,0.0002537026905455421,0.0,0.0007495783621712786,0.6344242784885451,0.0007319453480806766,0.6206896551724138,0.000366188587122368
51,-0.001094059258227823,-0.0024529844644317253,0.001383101945150259,0.0,0.0048913043478260865,-0.0008391437682132341,-0.001875078128255344,0.0010578933872549586,0.0,0.0037415814417560487,0.6348928890211246,0.003653709530092358,0.8181818181818182,0.00183094293561184
52,-0.006196353798872125,-0.01627146361406378,0.008339324433846605,0.0,0.03199957119502587,-0.004752605159971317,-0.01243801825076045,0.006375469745445697,0.0,0.024557290059850682,0.6386194584944956,0.023986500060267587,0.9582664526484751,0.012145254806225206
53,-0.018519439443820056,-0.04957754156445898,0.025125481665038443,0.0,0.09436605104793527,-0.014204415421936744,-0.03789741239218301,0.01920746799081517,0.0,0.07296430004011231,0.6475825647128831,0.07130956347884038,0.976906552094522,0.03700539110975486
54,-0.023223894254199694,-0.06178795312074135,0.03142644958434762,0.0,0.11618193465727099,-0.01781273362525365,-0.04723113463060961,0.02402477201393758,0.0,0.09008006675540897,0.6507289497173461,0.08805593319091087,0.9708779443254818,0.04611941816702268
55,-0.025502874085869376,-0.06724211274807401,0.03438093719445467,0.004605796111970187,0.12564059596163993,-0.019681735654455853,-0.05156464852702196,0.026414184459929234,0.0,0.097868638538495,0.6520008925914906,0.09567990721948391,0.9593023255813954,0.0503509307293256
56,-0.02792125714915872,-0.07282736715952665,0.03747895334040306,0.03860035700415562,0.13450899125790222,-0.022565338785224966,-0.058627442810117086,0.030180272531575007,0.0,0.11044822984535677,0.6542323713180601,0.10799608542973921,0.9513184584178499,0.05724748245346353
57,-0.03028077907496559,-0.07814252761370431,0.040489067277937205,0.13704071129981135,0.14065481233076377,-0.028157087713409516,-0.0728780365848577,0.03760043751060717,0.0,0.1353479463715684,0.6589556679559655,0.132384664875298,0.947710647520997,0.07116264876411352
